Datetime;load_kW;units
2015-02-05 09:00:00+00:00;0.371017;un_kW
2015-02-05 10:00:00+00:00;0.224232;un_kW
2015-02-05 11:00:00+00:00;0.264976;un_kW
2015-02-05 12:00:00+00:00;1.024507;un_kW
2015-02-05 13:00:00+00:00;1.47631;un_kW
2015-02-05 14:00:00+00:00;0.782989;un_kW
2015-02-05 15:00:00+00:00;1.233547;un_kW
2015-02-05 16:00:00+00:00;0.420924;un_kW
2015-02-05 17:00:00+00:00;0.454861;un_kW
2015-02-05 18:00:00+00:00;0.623011;un_kW
2015-02-05 19:00:00+00:00;1.49588;un_kW
2015-02-05 20:00:00+00:00;0.488859;un_kW
2015-02-05 21:00:00+00:00;0.538838;un_kW
2015-02-05 22:00:00+00:00;0.475734;un_kW
2015-02-05 23:00:00+00:00;0.380919;un_kW
2015-02-06 00:00:00+00:00;0.204852;un_kW
2015-02-06 01:00:00+00:00;0.204049;un_kW
2015-02-06 02:00:00+00:00;0.229716;un_kW
2015-02-08 13:00:00+00:00;0.352935;un_kW
2015-02-08 14:00:00+00:00;0.778693;un_kW
2015-02-08 15:00:00+00:00;0.972342;un_kW
2015-02-08 16:00:00+00:00;0.451294;un_kW
2015-02-08 17:00:00+00:00;0.851732;un_kW
2015-02-08 18:00:00+00:00;1.91041;un_kW
2015-02-08 19:00:00+00:00;1.878393;un_kW
2015-02-08 20:00:00+00:00;0.507172;un_kW
2015-02-08 21:00:00+00:00;0.705286;un_kW
2015-02-08 22:00:00+00:00;0.857274;un_kW
2015-02-08 23:00:00+00:00;0.451181;un_kW
2015-02-09 00:00:00+00:00;0.446899;un_kW
2015-02-09 01:00:00+00:00;0.347706;un_kW
2015-02-09 02:00:00+00:00;0.231641;un_kW
2015-02-09 03:00:00+00:00;0.231133;un_kW
2015-02-09 04:00:00+00:00;0.23;un_kW
2015-02-09 05:00:00+00:00;0.252459;un_kW
2015-02-09 06:00:00+00:00;0.359972;un_kW
2015-02-09 07:00:00+00:00;0.371068;un_kW
2015-02-09 08:00:00+00:00;0.343436;un_kW
2015-02-09 09:00:00+00:00;0.292304;un_kW
2015-02-09 10:00:00+00:00;0.289847;un_kW
2015-02-09 11:00:00+00:00;0.263605;un_kW
2015-02-09 12:00:00+00:00;0.598644;un_kW
2015-02-09 13:00:00+00:00;0.485323;un_kW
2015-02-09 14:00:00+00:00;0.358354;un_kW
2015-02-09 15:00:00+00:00;0.506505;un_kW
2015-02-09 16:00:00+00:00;0.420733;un_kW
2015-02-09 17:00:00+00:00;0.239258;un_kW
2015-02-09 18:00:00+00:00;0.347341;un_kW
2015-02-09 19:00:00+00:00;0.738012;un_kW
2015-02-09 20:00:00+00:00;0.940402;un_kW
2015-02-09 21:00:00+00:00;0.445082;un_kW
2015-02-09 22:00:00+00:00;0.418763;un_kW
2015-02-09 23:00:00+00:00;0.351657;un_kW
2015-02-10 00:00:00+00:00;0.352326;un_kW
2015-02-10 01:00:00+00:00;0.331702;un_kW
2015-02-10 02:00:00+00:00;0.230962;un_kW
2015-02-10 03:00:00+00:00;0.228087;un_kW
2015-02-10 04:00:00+00:00;0.231561;un_kW
2015-02-10 05:00:00+00:00;0.227639;un_kW
2015-02-10 06:00:00+00:00;0.238093;un_kW
2015-02-10 07:00:00+00:00;0.370655;un_kW
2015-02-10 08:00:00+00:00;0.486398;un_kW
2015-02-10 09:00:00+00:00;0.407827;un_kW
2015-02-10 10:00:00+00:00;0.228488;un_kW
2015-02-10 11:00:00+00:00;0.559273;un_kW
2015-02-10 12:00:00+00:00;0.281691;un_kW
2015-02-10 13:00:00+00:00;0.765003;un_kW
2015-02-10 14:00:00+00:00;0.618639;un_kW
2015-02-10 15:00:00+00:00;0.34997;un_kW
2015-02-10 16:00:00+00:00;1.202281;un_kW
2015-02-10 17:00:00+00:00;0.86444;un_kW
2015-02-10 18:00:00+00:00;2.137296;un_kW
2015-02-10 19:00:00+00:00;1.433148;un_kW
2015-02-10 20:00:00+00:00;0.854898;un_kW
2015-02-10 21:00:00+00:00;0.492806;un_kW
2015-02-10 22:00:00+00:00;0.487673;un_kW
2015-02-13 09:00:00+00:00;0.284976;un_kW
2015-02-13 10:00:00+00:00;0.542811;un_kW
2015-02-13 11:00:00+00:00;0.44104;un_kW
2015-02-13 12:00:00+00:00;0.512385;un_kW
2015-02-13 13:00:00+00:00;1.062462;un_kW
2015-02-13 14:00:00+00:00;0.664635;un_kW
2015-02-13 15:00:00+00:00;2.180303;un_kW
2015-02-13 16:00:00+00:00;1.585744;un_kW
2015-02-13 17:00:00+00:00;1.017028;un_kW
2015-02-13 18:00:00+00:00;0.543854;un_kW
2015-02-13 19:00:00+00:00;0.592323;un_kW
2015-02-13 20:00:00+00:00;0.962475;un_kW
2015-02-13 21:00:00+00:00;0.60507;un_kW
2015-02-13 22:00:00+00:00;0.382289;un_kW
2015-02-13 23:00:00+00:00;0.548241;un_kW
2015-02-14 00:00:00+00:00;0.444711;un_kW
2015-02-14 01:00:00+00:00;0.389018;un_kW
2015-02-14 02:00:00+00:00;0.231892;un_kW
2015-02-14 03:00:00+00:00;0.230919;un_kW
2015-02-14 04:00:00+00:00;0.233445;un_kW
2015-02-14 05:00:00+00:00;0.246322;un_kW
2015-02-14 06:00:00+00:00;0.384583;un_kW
2015-02-14 07:00:00+00:00;0.22253;un_kW
2015-02-14 08:00:00+00:00;0.242141;un_kW
2015-02-14 09:00:00+00:00;0.624615;un_kW
2015-02-14 10:00:00+00:00;0.644231;un_kW
2015-02-14 11:00:00+00:00;0.825697;un_kW
2015-02-14 12:00:00+00:00;0.876464;un_kW
2015-02-14 13:00:00+00:00;0.337456;un_kW
2015-02-14 14:00:00+00:00;0.456201;un_kW
2015-02-14 15:00:00+00:00;0.347336;un_kW
2015-02-14 16:00:00+00:00;0.216438;un_kW
2015-02-14 17:00:00+00:00;0.367505;un_kW
2015-02-14 18:00:00+00:00;0.676852;un_kW
2015-02-14 19:00:00+00:00;1.013512;un_kW
2015-02-14 20:00:00+00:00;1.057153;un_kW
2015-02-14 21:00:00+00:00;0.939021;un_kW
2015-02-14 22:00:00+00:00;0.473033;un_kW
2015-02-14 23:00:00+00:00;1.106883;un_kW
2015-02-15 00:00:00+00:00;0.241783;un_kW
2015-02-15 01:00:00+00:00;0.211799;un_kW
2015-02-15 02:00:00+00:00;0.211003;un_kW
2015-02-15 03:00:00+00:00;0.212545;un_kW
2015-02-15 04:00:00+00:00;0.227981;un_kW
2015-02-15 05:00:00+00:00;0.22916;un_kW
2015-02-15 06:00:00+00:00;0.228441;un_kW
2015-02-15 07:00:00+00:00;0.283062;un_kW
2015-02-15 08:00:00+00:00;0.343122;un_kW
2015-02-15 09:00:00+00:00;0.290687;un_kW
2015-02-15 10:00:00+00:00;0.209051;un_kW
2015-02-15 11:00:00+00:00;0.839156;un_kW
